https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume XMR
1537660800,2018-09-23 00:00:00,XMR/USD,122.39,128.65,120.46,122.49,2309234.97,18598.42
1537574400,2018-09-22 00:00:00,XMR/USD,124.43,126.18,118.68,122.39,2366204.61,19319.0
1537488000,2018-09-21 00:00:00,XMR/USD,115.79,125.0,115.77,124.43,3981916.11,32958.86
1537401600,2018-09-20 00:00:00,XMR/USD,109.57,116.51,109.38,115.79,2021781.84,17929.11
1537315200,2018-09-19 00:00:00,XMR/USD,112.01,112.79,104.09,109.57,1822163.71,16653.7
1537228800,2018-09-18 00:00:00,XMR/USD,106.1,113.25,103.19,112.01,2709874.18,24676.81
1537142400,2018-09-17 00:00:00,XMR/USD,117.18,120.47,106.1,106.1,4921326.13,43209.01
1537056000,2018-09-16 00:00:00,XMR/USD,118.92,119.01,112.97,117.18,2093230.05,18027.28
1536969600,2018-09-15 00:00:00,XMR/USD,116.61,122.6,115.72,118.92,3270902.38,27360.87
1536883200,2018-09-14 00:00:00,XMR/USD,112.15,117.66,108.88,116.61,3679174.92,32376.48
1536796800,2018-09-13 00:00:00,XMR/USD,104.2,116.88,104.2,112.15,4662692.85,41838.32
1536710400,2018-09-12 00:00:00,XMR/USD,105.12,105.98,96.39,104.2,2812726.26,27938.41
1536624000,2018-09-11 00:00:00,XMR/USD,105.95,109.04,101.1,105.12,2447638.55,23357.25
1536537600,2018-09-10 00:00:00,XMR/USD,105.02,109.55,103.17,105.95,1461247.18,13811.09
1536451200,2018-09-09 00:00:00,XMR/USD,103.8,111.02,100.5,105.02,2713174.73,25642.41
1536364800,2018-09-08 00:00:00,XMR/USD,110.69,114.87,101.0,103.8,3689115.76,34340.79
1536278400,2018-09-07 00:00:00,XMR/USD,117.32,119.87,109.9,110.69,3114180.3,27303.7
1536192000,2018-09-06 00:00:00,XMR/USD,114.9,118.49,107.97,117.32,7080184.31,62838.76
1536105600,2018-09-05 00:00:00,XMR/USD,138.16,140.0,113.05,114.9,11769993.01,94481.37
1536019200,2018-09-04 00:00:00,XMR/USD,134.87,142.71,134.28,138.16,8601204.63,62448.44
1535932800,2018-09-03 00:00:00,XMR/USD,119.94,137.49,118.87,134.87,8469518.45,64881.28
1535846400,2018-09-02 00:00:00,XMR/USD,121.03,126.14,116.44,119.94,4781279.46,39421.2
1535760000,2018-09-01 00:00:00,XMR/USD,116.14,124.9,115.37,121.03,7953916.04,65743.86
1535673600,2018-08-31 00:00:00,XMR/USD,103.27,118.46,102.64,116.14,7026697.55,63220.5
1535587200,2018-08-30 00:00:00,XMR/USD,103.52,106.46,97.0,103.27,1953809.94,19350.72
1535500800,2018-08-29 00:00:00,XMR/USD,107.57,108.88,100.59,103.52,1155413.81,11066.69
1535414400,2018-08-28 00:00:00,XMR/USD,105.29,108.22,102.33,107.56,1794335.32,17035.18
1535328000,2018-08-27 00:00:00,XMR/USD,94.83,106.46,93.35,105.29,1846967.55,18746.36
1535241600,2018-08-26 00:00:00,XMR/USD,92.64,94.98,90.07,94.83,589512.58,6388.55
1535155200,2018-08-25 00:00:00,XMR/USD,93.75,97.31,91.83,92.64,951588.65,10132.53
1535068800,2018-08-24 00:00:00,XMR/USD,89.96,94.3,88.35,93.75,714463.65,7849.31
1534982400,2018-08-23 00:00:00,XMR/USD,89.56,91.6,88.4,89.96,457298.5,5095.46
1534896000,2018-08-22 00:00:00,XMR/USD,94.74,98.8,87.38,89.56,1503795.12,16171.02
1534809600,2018-08-21 00:00:00,XMR/USD,92.5,97.12,91.49,94.74,573309.55,6110.28
1534723200,2018-08-20 00:00:00,XMR/USD,98.64,102.6,92.3,92.5,1640682.2,16735.92
1534636800,2018-08-19 00:00:00,XMR/USD,98.05,99.49,94.34,98.64,768359.65,7924.7
1534550400,2018-08-18 00:00:00,XMR/USD,99.51,109.22,94.31,98.05,2924931.11,28946.37
1534464000,2018-08-17 00:00:00,XMR/USD,91.53,101.78,90.66,99.51,1975280.53,20330.35
1534377600,2018-08-16 00:00:00,XMR/USD,89.31,93.09,85.6,91.53,1250380.19,13820.22
1534291200,2018-08-15 00:00:00,XMR/USD,84.21,94.18,84.21,89.31,2195862.48,24494.53
1534204800,2018-08-14 00:00:00,XMR/USD,87.69,87.69,76.07,84.21,3201097.04,39360.35
1534118400,2018-08-13 00:00:00,XMR/USD,92.98,97.97,87.49,87.69,1449768.42,15683.77
1534032000,2018-08-12 00:00:00,XMR/USD,92.88,95.64,91.05,92.98,967891.95,10317.59
1533945600,2018-08-11 00:00:00,XMR/USD,91.54,97.0,87.02,92.88,3678438.47,40138.99
1533859200,2018-08-10 00:00:00,XMR/USD,99.94,100.99,90.1,91.54,1624662.54,17039.68
1533772800,2018-08-09 00:00:00,XMR/USD,94.64,102.37,94.32,99.94,1722258.85,17428.77
1533686400,2018-08-08 00:00:00,XMR/USD,107.82,107.82,92.92,94.64,3505214.09,35259.93
1533600000,2018-08-07 00:00:00,XMR/USD,113.32,118.02,107.09,107.82,1729481.82,15452.31
1533513600,2018-08-06 00:00:00,XMR/USD,117.57,121.64,112.0,113.32,958250.01,8238.25
1533427200,2018-08-05 00:00:00,XMR/USD,113.78,118.04,111.54,117.57,853423.15,7421.26
1533340800,2018-08-04 00:00:00,XMR/USD,120.17,121.73,112.77,113.78,1331547.58,11466.89
1533254400,2018-08-03 00:00:00,XMR/USD,122.4,122.64,114.76,120.17,1309452.83,11048.49
1533168000,2018-08-02 00:00:00,XMR/USD,128.32,131.03,120.14,122.4,1213265.38,9649.56
1533081600,2018-08-01 00:00:00,XMR/USD,122.05,130.42,119.64,128.32,2015015.69,16245.63
1532995200,2018-07-31 00:00:00,XMR/USD,132.12,134.78,121.21,122.05,1961195.56,15623.86
1532908800,2018-07-30 00:00:00,XMR/USD,135.76,136.65,128.57,132.12,1155405.24,8712.54
1532822400,2018-07-29 00:00:00,XMR/USD,140.11,142.48,134.06,135.76,935413.85,6846.16
1532736000,2018-07-28 00:00:00,XMR/USD,140.28,142.77,138.15,140.11,872153.21,6211.76
1532649600,2018-07-27 00:00:00,XMR/USD,136.6,142.88,134.77,140.28,854888.8,6169.7
1532563200,2018-07-26 00:00:00,XMR/USD,143.4,145.22,135.71,136.6,1604005.98,11346.7
1532476800,2018-07-25 00:00:00,XMR/USD,147.94,149.7,138.44,143.4,2862409.29,20120.42
1532390400,2018-07-24 00:00:00,XMR/USD,133.38,149.5,133.0,147.94,4825178.51,33899.9
1532304000,2018-07-23 00:00:00,XMR/USD,128.18,143.44,127.72,133.38,4627588.72,33846.68
1532217600,2018-07-22 00:00:00,XMR/USD,132.3,133.77,128.0,128.18,1027921.4,7860.01
1532131200,2018-07-21 00:00:00,XMR/USD,130.05,133.1,127.04,132.3,666721.36,5136.04
1532044800,2018-07-20 00:00:00,XMR/USD,139.35,140.0,127.1,130.05,3743745.32,27932.39
1531958400,2018-07-19 00:00:00,XMR/USD,139.87,144.06,138.14,139.35,1181259.05,8369.78
1531872000,2018-07-18 00:00:00,XMR/USD,143.9,150.0,137.47,139.87,2492006.5,17183.31
1531785600,2018-07-17 00:00:00,XMR/USD,135.59,148.95,134.79,143.9,3928519.6,27635.22
1531699200,2018-07-16 00:00:00,XMR/USD,123.63,136.4,122.63,135.59,3147903.01,24006.86
1531612800,2018-07-15 00:00:00,XMR/USD,122.79,126.31,118.28,123.63,1565370.48,12724.22
1531526400,2018-07-14 00:00:00,XMR/USD,121.64,124.7,120.42,122.79,479616.32,3917.27
1531440000,2018-07-13 00:00:00,XMR/USD,120.33,125.8,112.68,121.64,1968298.31,16272.7
1531353600,2018-07-12 00:00:00,XMR/USD,124.8,125.58,116.25,120.33,2195863.93,18204.83
1531267200,2018-07-11 00:00:00,XMR/USD,120.6,137.16,120.6,124.8,4525781.6,36237.2
1531180800,2018-07-10 00:00:00,XMR/USD,135.0,136.74,97.7,120.6,4136664.78,32447.6
1531094400,2018-07-09 00:00:00,XMR/USD,137.62,141.73,134.47,135.0,2133171.82,15451.44
1531008000,2018-07-08 00:00:00,XMR/USD,133.89,139.28,133.45,137.62,1842371.28,13463.66
1530921600,2018-07-07 00:00:00,XMR/USD,133.22,135.07,128.88,133.89,1060952.9,8028.65
1530835200,2018-07-06 00:00:00,XMR/USD,137.67,138.54,130.22,133.22,2129932.72,15921.46
1530748800,2018-07-05 00:00:00,XMR/USD,138.48,140.93,133.59,137.67,3804836.21,27593.92
1530662400,2018-07-04 00:00:00,XMR/USD,138.36,146.11,136.48,138.48,2164329.28,15307.1
1530576000,2018-07-03 00:00:00,XMR/USD,140.5,144.0,135.82,138.36,3889915.29,27786.9
1530489600,2018-07-02 00:00:00,XMR/USD,129.9,144.19,125.58,140.5,5760195.97,42441.47
1530403200,2018-07-01 00:00:00,XMR/USD,130.83,134.26,124.7,129.9,3017854.37,23327.25
1530316800,2018-06-30 00:00:00,XMR/USD,126.45,140.0,124.47,130.83,6951299.59,53006.37
1530230400,2018-06-29 00:00:00,XMR/USD,116.42,128.12,114.29,126.45,2807832.76,23413.84
1530144000,2018-06-28 00:00:00,XMR/USD,128.64,135.0,113.54,116.42,6026012.64,48921.52
1530057600,2018-06-27 00:00:00,XMR/USD,119.9,131.09,118.56,128.64,3284518.44,26044.44
1529971200,2018-06-26 00:00:00,XMR/USD,126.81,130.0,119.36,119.9,2364928.77,18883.78
1529884800,2018-06-25 00:00:00,XMR/USD,120.79,129.78,120.2,126.81,2724092.18,21553.84
1529798400,2018-06-24 00:00:00,XMR/USD,114.65,125.57,107.14,120.79,3516849.24,30892.86
1529712000,2018-06-23 00:00:00,XMR/USD,110.1,170.0,109.65,114.65,2873619.28,24758.22
1529625600,2018-06-22 00:00:00,XMR/USD,123.49,123.74,106.3,110.1,4060748.94,35924.77
1529539200,2018-06-21 00:00:00,XMR/USD,122.57,124.52,120.85,123.49,880094.76,7204.44
1529452800,2018-06-20 00:00:00,XMR/USD,126.11,126.2,119.26,122.57,1618634.54,13253.29
1529366400,2018-06-19 00:00:00,XMR/USD,127.0,130.93,123.74,126.11,2161422.63,17022.9
1529280000,2018-06-18 00:00:00,XMR/USD,123.19,129.41,118.8,127.0,2384555.23,18925.52
1529193600,2018-06-17 00:00:00,XMR/USD,126.17,126.83,122.39,123.19,826668.01,6628.49
1529107200,2018-06-16 00:00:00,XMR/USD,121.73,128.2,119.48,126.17,2920439.01,23563.24
1529020800,2018-06-15 00:00:00,XMR/USD,132.38,133.29,121.02,121.73,2776737.97,21934.99
1528934400,2018-06-14 00:00:00,XMR/USD,121.78,133.9,118.01,132.38,6665331.62,51970.16
1528848000,2018-06-13 00:00:00,XMR/USD,124.83,126.0,102.0,121.78,6955566.0,58836.74
1528761600,2018-06-12 00:00:00,XMR/USD,137.6,137.99,119.32,124.83,3628420.15,28540.8
1528675200,2018-06-11 00:00:00,XMR/USD,139.28,139.83,131.32,137.6,1509953.97,11111.69
1528588800,2018-06-10 00:00:00,XMR/USD,154.42,154.42,130.79,139.28,6653823.66,47296.82
1528502400,2018-06-09 00:00:00,XMR/USD,158.3,160.26,153.62,154.42,1120203.18,7106.59
1528416000,2018-06-08 00:00:00,XMR/USD,163.8,165.68,156.29,158.3,2472271.98,15489.42
1528329600,2018-06-07 00:00:00,XMR/USD,164.56,171.21,162.53,163.8,2596302.11,15494.82
1528243200,2018-06-06 00:00:00,XMR/USD,167.12,168.17,160.51,164.56,2140020.52,13010.27
1528156800,2018-06-05 00:00:00,XMR/USD,159.48,169.67,156.4,167.12,2834354.75,17339.11
1528070400,2018-06-04 00:00:00,XMR/USD,168.77,170.29,156.92,159.48,2037027.14,12535.37
1527984000,2018-06-03 00:00:00,XMR/USD,162.63,177.78,162.29,168.77,4212461.52,24551.05
1527897600,2018-06-02 00:00:00,XMR/USD,157.51,167.98,155.94,162.63,3508192.08,21515.73
1527811200,2018-06-01 00:00:00,XMR/USD,155.14,158.59,152.67,157.51,1321919.35,8518.27
1527724800,2018-05-31 00:00:00,XMR/USD,154.48,159.3,153.91,155.14,1948519.43,12426.33
1527638400,2018-05-30 00:00:00,XMR/USD,157.01,161.0,151.9,154.48,1675642.74,10659.89
1527552000,2018-05-29 00:00:00,XMR/USD,148.9,166.96,145.81,157.01,8719547.85,56164.2
1527465600,2018-05-28 00:00:00,XMR/USD,166.2,168.09,148.31,148.9,3498608.98,22402.28
1527379200,2018-05-27 00:00:00,XMR/USD,164.94,171.2,160.49,166.2,1902538.69,11577.05
1527292800,2018-05-26 00:00:00,XMR/USD,164.51,169.21,162.43,164.94,1290441.85,7766.42
1527206400,2018-05-25 00:00:00,XMR/USD,171.17,173.98,161.55,164.51,1709550.08,10233.67
1527120000,2018-05-24 00:00:00,XMR/USD,170.96,177.3,160.43,171.17,5668005.74,33832.46
1527033600,2018-05-23 00:00:00,XMR/USD,174.66,179.34,165.04,170.96,5405702.35,31273.51
1526947200,2018-05-22 00:00:00,XMR/USD,198.01,198.28,174.62,174.66,6207762.34,33114.34
1526860800,2018-05-21 00:00:00,XMR/USD,203.68,204.53,194.1,198.01,1382137.29,6927.14
1526774400,2018-05-20 00:00:00,XMR/USD,197.73,206.56,196.02,203.68,2671645.21,13212.32
1526688000,2018-05-19 00:00:00,XMR/USD,203.49,203.83,196.23,197.73,1786375.48,8942.34
1526601600,2018-05-18 00:00:00,XMR/USD,190.48,213.27,185.24,203.49,8763298.24,44279.56
1526515200,2018-05-17 00:00:00,XMR/USD,198.76,203.62,189.83,190.48,2345953.51,11892.49
1526428800,2018-05-16 00:00:00,XMR/USD,202.56,203.38,192.0,198.76,2677230.67,13619.11
1526342400,2018-05-15 00:00:00,XMR/USD,212.85,219.18,200.54,202.56,5860426.07,27891.46
1526256000,2018-05-14 00:00:00,XMR/USD,207.0,217.88,194.9,212.85,6759831.32,32308.75
1526169600,2018-05-13 00:00:00,XMR/USD,200.66,212.81,200.66,207.0,4370617.61,21089.98
1526083200,2018-05-12 00:00:00,XMR/USD,196.74,205.0,190.25,200.66,5722667.32,28986.35
1525996800,2018-05-11 00:00:00,XMR/USD,216.88,216.88,195.95,196.74,9147756.77,44872.66
1525910400,2018-05-10 00:00:00,XMR/USD,227.05,233.92,216.25,216.88,5094451.56,22770.26
1525824000,2018-05-09 00:00:00,XMR/USD,222.49,233.73,215.59,227.05,4867773.26,21683.0
1525737600,2018-05-08 00:00:00,XMR/USD,232.94,235.19,219.19,222.49,3693800.56,16363.59
1525651200,2018-05-07 00:00:00,XMR/USD,235.71,236.47,221.01,232.94,5218717.75,22903.11
1525564800,2018-05-06 00:00:00,XMR/USD,241.11,243.68,232.0,235.71,5173402.55,21797.44
1525478400,2018-05-05 00:00:00,XMR/USD,242.29,248.39,239.97,241.11,5643460.98,23112.47
1525392000,2018-05-04 00:00:00,XMR/USD,246.29,250.0,236.68,242.29,8289065.03,34254.06
1525305600,2018-05-03 00:00:00,XMR/USD,249.92,258.5,242.0,246.29,14103923.06,56624.25
1525219200,2018-05-02 00:00:00,XMR/USD,239.3,253.91,238.03,249.92,7901138.69,32140.55
1525132800,2018-05-01 00:00:00,XMR/USD,241.77,242.03,227.78,239.3,5916561.58,25296.49
1525046400,2018-04-30 00:00:00,XMR/USD,255.81,259.82,235.5,241.77,9430842.21,38004.5
1524960000,2018-04-29 00:00:00,XMR/USD,261.48,264.32,241.82,255.81,7407361.43,29434.57
1524873600,2018-04-28 00:00:00,XMR/USD,251.1,265.13,249.44,261.48,6557363.82,25582.97
1524787200,2018-04-27 00:00:00,XMR/USD,267.96,268.58,249.76,251.1,7148819.46,27489.95
1524700800,2018-04-26 00:00:00,XMR/USD,255.98,276.7,247.61,267.96,8385062.02,31897.85
1524614400,2018-04-25 00:00:00,XMR/USD,292.56,292.56,246.79,255.98,16985099.0,64076.66
1524528000,2018-04-24 00:00:00,XMR/USD,283.02,299.0,278.72,292.56,11711515.31,40132.87
1524441600,2018-04-23 00:00:00,XMR/USD,268.69,287.86,268.15,283.02,7930885.36,28273.82
1524355200,2018-04-22 00:00:00,XMR/USD,255.65,283.99,248.37,268.69,9574374.14,35272.37
1524268800,2018-04-21 00:00:00,XMR/USD,271.87,272.7,238.1,255.65,7769061.16,30187.77
1524182400,2018-04-20 00:00:00,XMR/USD,237.7,273.73,237.7,271.87,12709282.55,50174.27
1524096000,2018-04-19 00:00:00,XMR/USD,228.62,239.5,225.0,237.7,10878418.6,46709.91
1524009600,2018-04-18 00:00:00,XMR/USD,195.1,233.97,194.48,228.62,18100403.7,80942.29
1523923200,2018-04-17 00:00:00,XMR/USD,193.99,202.49,192.95,195.1,3523658.93,17832.19
1523836800,2018-04-16 00:00:00,XMR/USD,200.96,203.4,188.2,193.99,3737002.04,19246.78
1523750400,2018-04-15 00:00:00,XMR/USD,190.25,205.0,190.25,200.96,5672341.83,28517.4
1523664000,2018-04-14 00:00:00,XMR/USD,188.51,198.0,187.28,190.25,2130342.24,11091.45
1523577600,2018-04-13 00:00:00,XMR/USD,192.22,201.74,184.43,188.51,7033396.88,36447.33
1523491200,2018-04-12 00:00:00,XMR/USD,169.11,196.24,165.05,192.22,8509931.69,47149.42
1523404800,2018-04-11 00:00:00,XMR/USD,165.65,169.84,163.61,169.11,4725445.48,28442.05
1523318400,2018-04-10 00:00:00,XMR/USD,166.19,167.84,163.2,165.65,1422748.38,8592.01
1523232000,2018-04-09 00:00:00,XMR/USD,174.07,180.17,162.2,166.19,3355316.06,19650.84
1523145600,2018-04-08 00:00:00,XMR/USD,168.62,174.84,167.93,174.07,1406912.44,8212.48
1523059200,2018-04-07 00:00:00,XMR/USD,161.4,173.92,161.1,168.62,1988149.24,11748.42
1522972800,2018-04-06 00:00:00,XMR/USD,171.8,175.23,161.1,161.4,2469603.44,14684.04
1522886400,2018-04-05 00:00:00,XMR/USD,169.1,174.3,163.5,171.8,3539827.51,20905.8
1522800000,2018-04-04 00:00:00,XMR/USD,188.0,188.56,167.01,169.1,3993505.93,22685.11
1522713600,2018-04-03 00:00:00,XMR/USD,176.33,191.49,176.33,188.0,3870105.59,20874.3
1522627200,2018-04-02 00:00:00,XMR/USD,174.52,180.86,172.46,176.33,2266323.67,12821.78
1522540800,2018-04-01 00:00:00,XMR/USD,178.24,181.88,162.86,174.52,4195750.83,24216.27
1522454400,2018-03-31 00:00:00,XMR/USD,171.67,182.0,170.5,178.24,2663090.44,15042.43
1522368000,2018-03-30 00:00:00,XMR/USD,175.44,180.78,161.11,171.67,6389652.35,37676.09
1522281600,2018-03-29 00:00:00,XMR/USD,198.41,200.5,173.0,175.44,7359071.86,39764.9
1522195200,2018-03-28 00:00:00,XMR/USD,186.6,205.11,184.56,198.41,4727772.33,24092.75
1522108800,2018-03-27 00:00:00,XMR/USD,195.26,197.23,182.79,186.6,4426451.96,23485.66
1522022400,2018-03-26 00:00:00,XMR/USD,209.86,211.64,186.82,195.26,3977869.51,20287.28
1521936000,2018-03-25 00:00:00,XMR/USD,206.21,213.9,201.11,209.86,2717134.39,13091.81
1521849600,2018-03-24 00:00:00,XMR/USD,214.44,216.5,205.57,206.21,2610868.08,12283.47
1521763200,2018-03-23 00:00:00,XMR/USD,210.98,215.29,196.63,214.44,5362587.64,26042.57
1521676800,2018-03-22 00:00:00,XMR/USD,217.42,223.45,202.12,210.98,5391641.92,25480.01
1521590400,2018-03-21 00:00:00,XMR/USD,223.28,235.96,211.82,217.42,7587355.62,33804.45
1521504000,2018-03-20 00:00:00,XMR/USD,217.1,232.6,204.81,223.28,7195037.24,32831.13
1521417600,2018-03-19 00:00:00,XMR/USD,208.63,222.63,200.59,217.1,8449781.17,39819.48
1521331200,2018-03-18 00:00:00,XMR/USD,195.88,209.34,173.42,208.63,10338601.89,55239.62
1521244800,2018-03-17 00:00:00,XMR/USD,214.99,215.78,191.17,195.88,6289745.6,31084.93
1521158400,2018-03-16 00:00:00,XMR/USD,211.74,222.0,202.02,214.99,9323985.4,44172.12
1521072000,2018-03-15 00:00:00,XMR/USD,213.73,224.71,195.16,211.74,11594236.51,55236.73
1520985600,2018-03-14 00:00:00,XMR/USD,246.63,248.86,204.76,213.73,8961911.4,40580.56
1520899200,2018-03-13 00:00:00,XMR/USD,256.88,266.75,243.15,246.63,12228001.02,48522.0
1520812800,2018-03-12 00:00:00,XMR/USD,279.9,286.52,247.76,256.88,10170656.99,38116.54
1520726400,2018-03-11 00:00:00,XMR/USD,253.49,286.15,241.85,279.9,12838431.25,48610.15
1520640000,2018-03-10 00:00:00,XMR/USD,284.44,293.54,250.52,253.49,15977108.31,57454.09
1520553600,2018-03-09 00:00:00,XMR/USD,275.0,285.2,239.24,284.44,30076567.14,115728.95
1520467200,2018-03-08 00:00:00,XMR/USD,335.84,335.85,272.45,275.0,22503421.35,74409.27
1520380800,2018-03-07 00:00:00,XMR/USD,343.72,362.2,315.17,335.84,26394208.48,77895.37
1520294400,2018-03-06 00:00:00,XMR/USD,368.85,369.02,337.45,343.72,13591279.5,38504.96
1520208000,2018-03-05 00:00:00,XMR/USD,368.17,379.9,355.0,368.85,17858258.13,48434.27
1520121600,2018-03-04 00:00:00,XMR/USD,348.94,369.51,335.0,368.17,16863603.91,47972.13
1520035200,2018-03-03 00:00:00,XMR/USD,342.8,373.82,341.1,348.94,28558055.48,80197.27
1519948800,2018-03-02 00:00:00,XMR/USD,311.95,352.7,306.09,342.8,26526978.48,80197.01
1519862400,2018-03-01 00:00:00,XMR/USD,283.55,314.86,281.38,311.95,5118355.59,16930.62
1519776000,2018-02-28 00:00:00,XMR/USD,299.43,308.0,281.3,283.55,3670165.9,12487.94
1519689600,2018-02-27 00:00:00,XMR/USD,291.43,308.78,284.51,299.43,6545054.69,21853.52
1519603200,2018-02-26 00:00:00,XMR/USD,276.17,296.69,264.81,291.43,5558139.05,19736.6
1519516800,2018-02-25 00:00:00,XMR/USD,266.84,278.73,260.66,276.17,2446932.05,9093.68
1519430400,2018-02-24 00:00:00,XMR/USD,278.23,288.6,257.49,266.84,5781639.06,21375.36
1519344000,2018-02-23 00:00:00,XMR/USD,273.49,293.99,262.11,278.23,9183177.33,33239.23
1519257600,2018-02-22 00:00:00,XMR/USD,305.9,316.6,271.47,273.49,13807151.98,47953.06
1519171200,2018-02-21 00:00:00,XMR/USD,298.46,330.0,280.82,305.9,17764288.04,58492.8
1519084800,2018-02-20 00:00:00,XMR/USD,313.18,318.89,296.17,298.46,5309687.56,17063.36
1518998400,2018-02-19 00:00:00,XMR/USD,293.34,317.81,291.49,313.18,5166894.59,16781.01
1518912000,2018-02-18 00:00:00,XMR/USD,320.41,323.17,286.2,293.34,6703038.89,22133.35
1518825600,2018-02-17 00:00:00,XMR/USD,292.89,330.0,289.13,320.41,11204417.75,35653.99
1518739200,2018-02-16 00:00:00,XMR/USD,294.15,298.07,274.63,292.89,7106074.55,24677.57
1518652800,2018-02-15 00:00:00,XMR/USD,274.74,299.99,261.86,294.15,10320889.57,36766.63
1518566400,2018-02-14 00:00:00,XMR/USD,232.91,274.99,232.91,274.74,9970285.07,38315.64
1518480000,2018-02-13 00:00:00,XMR/USD,246.33,248.55,228.0,232.91,2961249.53,12627.09
1518393600,2018-02-12 00:00:00,XMR/USD,227.07,252.39,227.07,246.33,2591285.54,10615.21
1518307200,2018-02-11 00:00:00,XMR/USD,246.11,246.24,216.24,227.07,5327831.18,23121.6
1518220800,2018-02-10 00:00:00,XMR/USD,257.7,269.12,240.0,246.11,7098808.94,27925.61
1518134400,2018-02-09 00:00:00,XMR/USD,246.31,258.74,230.37,257.7,6722041.57,27353.2
1518048000,2018-02-08 00:00:00,XMR/USD,206.31,255.41,205.49,246.31,6792225.63,28925.14
1517961600,2018-02-07 00:00:00,XMR/USD,209.4,231.52,189.26,206.31,9438088.95,44314.64
1517875200,2018-02-06 00:00:00,XMR/USD,180.14,212.95,150.0,209.4,10574381.47,60729.79
1517788800,2018-02-05 00:00:00,XMR/USD,219.65,222.27,165.84,180.14,10967118.25,57920.59
1517702400,2018-02-04 00:00:00,XMR/USD,252.01,257.8,211.37,219.65,4869877.39,21120.2
1517616000,2018-02-03 00:00:00,XMR/USD,236.86,258.95,213.45,252.01,4642804.65,19234.83
1517529600,2018-02-02 00:00:00,XMR/USD,242.2,300.0,190.0,236.86,15039001.58,67521.03
1517443200,2018-02-01 00:00:00,XMR/USD,275.0,278.87,232.26,242.2,7296015.6,28724.63
1517356800,2018-01-31 00:00:00,XMR/USD,275.8,284.17,265.5,275.0,4751232.06,17352.57
1517270400,2018-01-30 00:00:00,XMR/USD,314.13,316.06,267.51,275.8,10775781.51,37016.72
1517184000,2018-01-29 00:00:00,XMR/USD,334.66,339.51,310.73,314.13,4522376.55,14085.89
1517097600,2018-01-28 00:00:00,XMR/USD,323.03,340.91,321.49,334.66,7527480.36,22619.22
1517011200,2018-01-27 00:00:00,XMR/USD,321.93,334.84,308.74,323.03,5889735.54,18231.21
1516924800,2018-01-26 00:00:00,XMR/USD,315.4,329.0,288.32,321.93,8501197.44,27557.98
1516838400,2018-01-25 00:00:00,XMR/USD,319.53,326.23,305.02,315.4,5577304.79,17648.53
1516752000,2018-01-24 00:00:00,XMR/USD,306.24,324.7,296.66,319.53,6041564.54,19341.7
1516665600,2018-01-23 00:00:00,XMR/USD,313.86,322.38,283.65,306.24,16538176.8,53990.29
1516579200,2018-01-22 00:00:00,XMR/USD,346.21,354.97,285.0,313.86,15980371.09,50561.11
1516492800,2018-01-21 00:00:00,XMR/USD,382.79,388.98,328.29,346.21,12923215.47,36490.88
1516406400,2018-01-20 00:00:00,XMR/USD,362.84,407.09,353.59,382.79,25802267.72,67317.12
1516320000,2018-01-19 00:00:00,XMR/USD,306.63,366.65,300.96,362.84,24389524.73,73048.94
1516233600,2018-01-18 00:00:00,XMR/USD,318.9,345.95,297.79,306.63,15671587.5,48521.6
1516147200,2018-01-17 00:00:00,XMR/USD,310.84,325.0,236.55,318.9,21828352.83,75057.01
1516060800,2018-01-16 00:00:00,XMR/USD,412.64,417.55,255.66,310.84,39703002.61,116066.44
1515974400,2018-01-15 00:00:00,XMR/USD,392.87,449.18,381.58,412.64,24754332.94,59130.37
1515888000,2018-01-14 00:00:00,XMR/USD,415.95,434.99,373.04,392.87,15598431.3,38440.3
1515801600,2018-01-13 00:00:00,XMR/USD,388.2,428.68,385.27,415.95,24125504.54,58538.82
1515715200,2018-01-12 00:00:00,XMR/USD,352.38,392.0,340.0,388.2,12927930.52,34832.29
1515628800,2018-01-11 00:00:00,XMR/USD,402.85,417.72,340.0,352.38,21522778.69,57882.38
1515542400,2018-01-10 00:00:00,XMR/USD,410.0,417.36,360.41,402.85,33669935.65,85968.75
1515456000,2018-01-09 00:00:00,XMR/USD,400.87,448.54,392.02,410.0,47031289.71,110893.82
1515369600,2018-01-08 00:00:00,XMR/USD,399.53,406.23,350.0,400.87,24215251.52,62861.42
1515283200,2018-01-07 00:00:00,XMR/USD,392.98,420.0,391.0,399.53,30357129.4,74323.13
1515196800,2018-01-06 00:00:00,XMR/USD,357.62,395.49,350.08,392.98,26044781.67,69305.63
1515110400,2018-01-05 00:00:00,XMR/USD,372.5,377.3,340.03,357.62,19009903.1,52537.55
1515024000,2018-01-04 00:00:00,XMR/USD,386.0,389.44,352.29,372.5,17810120.68,48176.25
1514937600,2018-01-03 00:00:00,XMR/USD,364.24,390.0,359.01,386.0,17020585.07,45184.51
1514851200,2018-01-02 00:00:00,XMR/USD,337.35,370.52,320.0,364.24,22088648.44,62741.87
1514764800,2018-01-01 00:00:00,XMR/USD,330.48,347.57,316.06,337.35,7676990.27,23162.7
1514678400,2017-12-31 00:00:00,XMR/USD,303.16,340.14,298.72,330.48,7052138.21,21959.16
1514592000,2017-12-30 00:00:00,XMR/USD,348.0,352.27,286.24,303.16,15807319.13,50714.98
