https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume BAT
1566518400,2019-08-23 00:00:00,BAT/USD,0.1993,0.2027,0.1918,0.2021,8866.8,45077.97
1566432000,2019-08-22 00:00:00,BAT/USD,0.1822,0.21,0.1787,0.1993,12581.93,62625.73
1566345600,2019-08-21 00:00:00,BAT/USD,0.1816,0.1893,0.17,0.1822,14328.84,79232.12
1566259200,2019-08-20 00:00:00,BAT/USD,0.1861,0.1861,0.1798,0.1816,1409.67,7774.62
1566172800,2019-08-19 00:00:00,BAT/USD,0.187,0.1884,0.1832,0.1861,883.41,4749.89
1566086400,2019-08-18 00:00:00,BAT/USD,0.176,0.187,0.1755,0.187,4486.44,24582.44
1566000000,2019-08-17 00:00:00,BAT/USD,0.18,0.1821,0.176,0.176,947.98,5300.11
1565913600,2019-08-16 00:00:00,BAT/USD,0.1867,0.1882,0.1765,0.18,2327.47,12770.93
1565827200,2019-08-15 00:00:00,BAT/USD,0.1678,0.1893,0.165,0.1867,6009.23,35655.54
1565740800,2019-08-14 00:00:00,BAT/USD,0.1975,0.1975,0.1678,0.1678,5217.66,29092.81
1565654400,2019-08-13 00:00:00,BAT/USD,0.2026,0.2051,0.1904,0.1975,4262.7,21898.56
1565568000,2019-08-12 00:00:00,BAT/USD,0.2064,0.2066,0.2026,0.2026,1132.43,5533.18
1565481600,2019-08-11 00:00:00,BAT/USD,0.2,0.2084,0.2,0.2064,6652.25,32417.91
1565395200,2019-08-10 00:00:00,BAT/USD,0.199,0.21,0.1981,0.2,6350.14,31585.42
1565308800,2019-08-09 00:00:00,BAT/USD,0.2146,0.2236,0.1983,0.199,6174.33,30611.03
1565222400,2019-08-08 00:00:00,BAT/USD,0.2201,0.2302,0.21,0.2146,3993.5,18641.48
1565136000,2019-08-07 00:00:00,BAT/USD,0.2227,0.2318,0.213,0.2201,2611.1,11820.54
1565049600,2019-08-06 00:00:00,BAT/USD,0.2351,0.2351,0.2197,0.2227,6170.62,27786.18
1564963200,2019-08-05 00:00:00,BAT/USD,0.238,0.2427,0.2345,0.2351,5460.04,22829.8
1564876800,2019-08-04 00:00:00,BAT/USD,0.2333,0.2385,0.2298,0.238,2892.19,12492.37
1564790400,2019-08-03 00:00:00,BAT/USD,0.2352,0.2373,0.2321,0.2333,4847.07,20696.81
1564704000,2019-08-02 00:00:00,BAT/USD,0.2361,0.2437,0.234,0.2352,3427.05,14452.42
1564617600,2019-08-01 00:00:00,BAT/USD,0.2503,0.2503,0.235,0.2361,3575.72,14758.07
1564531200,2019-07-31 00:00:00,BAT/USD,0.2482,0.2539,0.2436,0.2503,3461.06,13815.78
1564444800,2019-07-30 00:00:00,BAT/USD,0.253,0.2533,0.2423,0.2482,1315.6,5364.51
1564358400,2019-07-29 00:00:00,BAT/USD,0.2549,0.2611,0.2497,0.253,2338.92,9180.4
1564272000,2019-07-28 00:00:00,BAT/USD,0.2695,0.2742,0.2413,0.2549,11447.33,44427.08
1564185600,2019-07-27 00:00:00,BAT/USD,0.2534,0.2742,0.2495,0.2695,13279.92,51000.2
1564099200,2019-07-26 00:00:00,BAT/USD,0.2321,0.2619,0.2283,0.2534,12226.19,50976.65
1564012800,2019-07-25 00:00:00,BAT/USD,0.2313,0.2437,0.2313,0.2321,2591.51,10933.63
1563926400,2019-07-24 00:00:00,BAT/USD,0.23,0.235,0.2217,0.2313,3179.86,13908.31
1563840000,2019-07-23 00:00:00,BAT/USD,0.2447,0.2467,0.23,0.23,689.84,2937.45
1563753600,2019-07-22 00:00:00,BAT/USD,0.2456,0.2515,0.238,0.2447,922.61,3797.49
1563667200,2019-07-21 00:00:00,BAT/USD,0.2561,0.2596,0.2394,0.2456,10380.65,40588.85
1563580800,2019-07-20 00:00:00,BAT/USD,0.2465,0.266,0.2462,0.2561,20128.27,77337.66
1563494400,2019-07-19 00:00:00,BAT/USD,0.2306,0.2579,0.23,0.2465,5294.8,21377.53
1563408000,2019-07-18 00:00:00,BAT/USD,0.2155,0.2336,0.21,0.2306,12467.64,56616.13
1563321600,2019-07-17 00:00:00,BAT/USD,0.2096,0.2268,0.2013,0.2155,5792.91,27398.89
1563235200,2019-07-16 00:00:00,BAT/USD,0.2463,0.2508,0.2001,0.2096,22421.24,104082.95
1563148800,2019-07-15 00:00:00,BAT/USD,0.2515,0.2532,0.22,0.2463,11207.93,47217.95
1563062400,2019-07-14 00:00:00,BAT/USD,0.2818,0.2833,0.2482,0.2515,28947.08,110579.21
1562976000,2019-07-13 00:00:00,BAT/USD,0.2889,0.2971,0.275,0.2818,9898.27,34909.06
1562889600,2019-07-12 00:00:00,BAT/USD,0.2936,0.2999,0.2776,0.2889,15219.19,52393.65
1562803200,2019-07-11 00:00:00,BAT/USD,0.2961,0.2985,0.265,0.2936,35672.18,129310.46
1562716800,2019-07-10 00:00:00,BAT/USD,0.2997,0.3276,0.285,0.2961,36743.32,121968.37
1562630400,2019-07-09 00:00:00,BAT/USD,0.297,0.306,0.2903,0.2997,14319.86,48609.6
1562544000,2019-07-08 00:00:00,BAT/USD,0.304,0.3154,0.297,0.297,63765.87,208804.5
1562457600,2019-07-07 00:00:00,BAT/USD,0.2964,0.308,0.294,0.304,1923.81,6387.54
1562371200,2019-07-06 00:00:00,BAT/USD,0.2924,0.3006,0.292,0.2964,3489.24,11762.27
1562284800,2019-07-05 00:00:00,BAT/USD,0.296,0.305,0.291,0.2924,8819.65,29130.63
1562198400,2019-07-04 00:00:00,BAT/USD,0.3048,0.3108,0.296,0.296,14023.29,47099.72
1562112000,2019-07-03 00:00:00,BAT/USD,0.322,0.322,0.3048,0.3048,16054.39,51757.35
1562025600,2019-07-02 00:00:00,BAT/USD,0.3305,0.3361,0.3,0.322,24788.79,78593.74
1561939200,2019-07-01 00:00:00,BAT/USD,0.3,0.35,0.3,0.3305,72498.7,217806.12
1561852800,2019-06-30 00:00:00,BAT/USD,0.3221,0.3441,0.286,0.3,116403.33,363987.93
1561766400,2019-06-29 00:00:00,BAT/USD,0.29,0.3221,0.2802,0.3221,39679.38,127535.47
1561680000,2019-06-28 00:00:00,BAT/USD,0.285,0.2999,0.28,0.29,22550.74,78811.86
1561593600,2019-06-27 00:00:00,BAT/USD,0.2975,0.3071,0.2777,0.285,102258.89,351926.66
1561507200,2019-06-26 00:00:00,BAT/USD,0.3152,0.3322,0.2943,0.2975,156979.04,497562.0
1561420800,2019-06-25 00:00:00,BAT/USD,0.3242,0.3265,0.3103,0.3152,58850.21,184031.54
1561334400,2019-06-24 00:00:00,BAT/USD,0.3243,0.3303,0.3193,0.3242,23996.76,74264.21
1561248000,2019-06-23 00:00:00,BAT/USD,0.3323,0.34,0.3243,0.3243,35515.49,106857.69
1561161600,2019-06-22 00:00:00,BAT/USD,0.3259,0.34,0.3143,0.3323,58046.44,176879.43
1561075200,2019-06-21 00:00:00,BAT/USD,0.3311,0.335,0.3234,0.3259,6717.74,20303.05
1560988800,2019-06-20 00:00:00,BAT/USD,0.3403,0.3464,0.323,0.3311,36395.42,109939.58
1560902400,2019-06-19 00:00:00,BAT/USD,0.3493,0.3518,0.3403,0.3403,7323.51,21214.53
1560816000,2019-06-18 00:00:00,BAT/USD,0.3455,0.3519,0.3366,0.3493,16770.63,48806.12
1560729600,2019-06-17 00:00:00,BAT/USD,0.3385,0.37,0.3346,0.3455,47076.63,134204.21
1560643200,2019-06-16 00:00:00,BAT/USD,0.332,0.3399,0.3211,0.3385,24144.2,73011.84
1560556800,2019-06-15 00:00:00,BAT/USD,0.3231,0.3387,0.3211,0.332,18523.42,55899.13
1560470400,2019-06-14 00:00:00,BAT/USD,0.3257,0.329,0.3084,0.3231,23853.23,74522.57
1560384000,2019-06-13 00:00:00,BAT/USD,0.3367,0.3367,0.3257,0.3257,21306.75,64846.29
1560297600,2019-06-12 00:00:00,BAT/USD,0.325,0.3387,0.325,0.3367,11343.35,33876.48
1560211200,2019-06-11 00:00:00,BAT/USD,0.3334,0.3334,0.3189,0.325,10460.85,32398.67
1560124800,2019-06-10 00:00:00,BAT/USD,0.3156,0.3334,0.3145,0.3334,4383.15,13432.69
1560038400,2019-06-09 00:00:00,BAT/USD,0.335,0.34,0.313,0.3156,10701.19,33404.06
1559952000,2019-06-08 00:00:00,BAT/USD,0.3405,0.3462,0.33,0.335,6963.23,20502.67
1559865600,2019-06-07 00:00:00,BAT/USD,0.3271,0.346,0.3236,0.3405,11695.99,35057.03
1559779200,2019-06-06 00:00:00,BAT/USD,0.3283,0.3363,0.3115,0.3271,7234.65,22570.77
1559692800,2019-06-05 00:00:00,BAT/USD,0.3262,0.3431,0.3189,0.3283,22626.08,68494.08
1559606400,2019-06-04 00:00:00,BAT/USD,0.337,0.3562,0.316,0.3262,23069.91,69175.39
1559520000,2019-06-03 00:00:00,BAT/USD,0.3614,0.3734,0.337,0.337,40026.52,113610.2
1559433600,2019-06-02 00:00:00,BAT/USD,0.3543,0.37,0.3517,0.3614,23966.33,66029.71
1559347200,2019-06-01 00:00:00,BAT/USD,0.35,0.3618,0.3445,0.3543,40485.09,115423.18
1559260800,2019-05-31 00:00:00,BAT/USD,0.3397,0.35,0.322,0.35,181966.72,532083.21
1559174400,2019-05-30 00:00:00,BAT/USD,0.3657,0.3825,0.3186,0.3397,144123.1,407300.97
1559088000,2019-05-29 00:00:00,BAT/USD,0.3696,0.37,0.346,0.3657,24893.96,69249.43
1559001600,2019-05-28 00:00:00,BAT/USD,0.3763,0.38,0.355,0.3696,29519.38,81218.72
1558915200,2019-05-27 00:00:00,BAT/USD,0.3581,0.3934,0.3519,0.3763,95842.36,255933.55
1558828800,2019-05-26 00:00:00,BAT/USD,0.3513,0.3628,0.3438,0.3581,51189.9,143536.43
1558742400,2019-05-25 00:00:00,BAT/USD,0.3599,0.3599,0.3464,0.3513,7420.37,21110.24
1558656000,2019-05-24 00:00:00,BAT/USD,0.3488,0.3626,0.3415,0.3599,15455.84,43618.94
1558569600,2019-05-23 00:00:00,BAT/USD,0.3472,0.3488,0.3256,0.3488,45208.76,132661.1
1558483200,2019-05-22 00:00:00,BAT/USD,0.3755,0.3755,0.3345,0.3472,22564.71,63079.38
1558396800,2019-05-21 00:00:00,BAT/USD,0.3649,0.3775,0.3497,0.3755,60134.51,165970.67
1558310400,2019-05-20 00:00:00,BAT/USD,0.3832,0.3832,0.3508,0.3649,231594.71,638302.61
1558224000,2019-05-19 00:00:00,BAT/USD,0.3756,0.3947,0.3716,0.3832,23440.41,61408.47
1558137600,2019-05-18 00:00:00,BAT/USD,0.3748,0.4009,0.3665,0.3756,55588.56,143559.87
1558051200,2019-05-17 00:00:00,BAT/USD,0.3845,0.3845,0.3389,0.3748,189380.65,548641.75
1557964800,2019-05-16 00:00:00,BAT/USD,0.4063,0.428,0.365,0.3845,77379.87,197014.84
1557878400,2019-05-15 00:00:00,BAT/USD,0.362,0.4063,0.36,0.4063,152732.99,397485.43
1557792000,2019-05-14 00:00:00,BAT/USD,0.3452,0.375,0.3448,0.362,47143.47,131813.4
1557705600,2019-05-13 00:00:00,BAT/USD,0.3572,0.3684,0.3452,0.3452,31192.67,87166.04
1557619200,2019-05-12 00:00:00,BAT/USD,0.362,0.405,0.3449,0.3572,67751.74,178930.83
1557532800,2019-05-11 00:00:00,BAT/USD,0.3661,0.3838,0.3409,0.362,54679.13,150660.65
1557446400,2019-05-10 00:00:00,BAT/USD,0.2882,0.38,0.2882,0.3661,258650.56,728993.75
1557360000,2019-05-09 00:00:00,BAT/USD,0.3245,0.3245,0.2839,0.2882,59981.33,201547.23
1557273600,2019-05-08 00:00:00,BAT/USD,0.3332,0.3426,0.32,0.3245,53195.01,159514.32
1557187200,2019-05-07 00:00:00,BAT/USD,0.363,0.3698,0.331,0.3332,104095.96,303250.08
1557100800,2019-05-06 00:00:00,BAT/USD,0.3807,0.3807,0.3505,0.363,34253.7,94948.27
1557014400,2019-05-05 00:00:00,BAT/USD,0.3808,0.3868,0.3715,0.3807,5984.59,15992.35
1556928000,2019-05-04 00:00:00,BAT/USD,0.3949,0.3949,0.3632,0.3808,74849.47,200787.11
1556841600,2019-05-03 00:00:00,BAT/USD,0.399,0.4097,0.3869,0.3949,84385.71,213479.79
1556755200,2019-05-02 00:00:00,BAT/USD,0.4016,0.41,0.395,0.399,19524.35,48704.11
1556668800,2019-05-01 00:00:00,BAT/USD,0.4143,0.4143,0.3935,0.4016,13050.19,32336.5
1556582400,2019-04-30 00:00:00,BAT/USD,0.394,0.4198,0.3891,0.4143,4950.42,12070.97
1556496000,2019-04-29 00:00:00,BAT/USD,0.4213,0.4213,0.3881,0.394,104134.16,262578.67
1556409600,2019-04-28 00:00:00,BAT/USD,0.3965,0.4345,0.3965,0.4213,49821.16,118738.84
1556323200,2019-04-27 00:00:00,BAT/USD,0.3866,0.4032,0.3735,0.3965,42676.64,110848.45
1556236800,2019-04-26 00:00:00,BAT/USD,0.3885,0.4065,0.3719,0.3866,159903.21,415372.73
1556150400,2019-04-25 00:00:00,BAT/USD,0.42,0.4363,0.3827,0.3885,180142.62,446305.6
1556064000,2019-04-24 00:00:00,BAT/USD,0.4185,0.45,0.4,0.42,335225.34,779098.75
1555977600,2019-04-23 00:00:00,BAT/USD,0.4133,0.45,0.3863,0.4185,85799.39,210343.82
1555891200,2019-04-22 00:00:00,BAT/USD,0.4494,0.4564,0.3974,0.4133,450530.53,1067687.58
1555804800,2019-04-21 00:00:00,BAT/USD,0.4204,0.5036,0.41,0.4494,1004944.99,2185416.47
1555718400,2019-04-20 00:00:00,BAT/USD,0.3773,0.46,0.3738,0.4204,516027.75,1240227.36
1555632000,2019-04-19 00:00:00,BAT/USD,0.3517,0.3839,0.3478,0.3773,37116.33,101071.96
1555545600,2019-04-18 00:00:00,BAT/USD,0.3365,0.3722,0.3365,0.3517,44546.19,122354.55
1555459200,2019-04-17 00:00:00,BAT/USD,0.3299,0.3398,0.3209,0.3365,13418.61,40233.04
1555372800,2019-04-16 00:00:00,BAT/USD,0.291,0.3319,0.29,0.3299,31605.98,102703.63
1555286400,2019-04-15 00:00:00,BAT/USD,0.3015,0.3129,0.29,0.291,27009.81,90396.9
1555200000,2019-04-14 00:00:00,BAT/USD,0.3135,0.332,0.3015,0.3015,27312.07,87984.37
1555113600,2019-04-13 00:00:00,BAT/USD,0.2853,0.3135,0.2853,0.3135,23107.25,76468.84
1555027200,2019-04-12 00:00:00,BAT/USD,0.2724,0.292,0.2677,0.2853,7457.99,26218.26
1554940800,2019-04-11 00:00:00,BAT/USD,0.2856,0.3028,0.2603,0.2724,15976.09,58998.13
1554854400,2019-04-10 00:00:00,BAT/USD,0.2907,0.3033,0.2853,0.2856,6325.41,21532.44
1554768000,2019-04-09 00:00:00,BAT/USD,0.2922,0.3031,0.2861,0.2907,150486.15,518696.88
1554681600,2019-04-08 00:00:00,BAT/USD,0.3,0.314,0.2908,0.2922,6209.75,20846.37
1554595200,2019-04-07 00:00:00,BAT/USD,0.3069,0.3134,0.2957,0.3,11683.01,38424.36
1554508800,2019-04-06 00:00:00,BAT/USD,0.318,0.32,0.3016,0.3069,14649.89,47113.71
1554422400,2019-04-05 00:00:00,BAT/USD,0.288,0.3198,0.288,0.318,28207.89,92800.33
1554336000,2019-04-04 00:00:00,BAT/USD,0.2809,0.3081,0.273,0.288,33451.06,116562.67
1554249600,2019-04-03 00:00:00,BAT/USD,0.323,0.3263,0.2763,0.2809,157268.78,518241.21
1554163200,2019-04-02 00:00:00,BAT/USD,0.2876,0.323,0.2818,0.323,68562.56,223222.33
1554076800,2019-04-01 00:00:00,BAT/USD,0.2949,0.3104,0.2876,0.2876,16507.52,55135.45
1553990400,2019-03-31 00:00:00,BAT/USD,0.2856,0.2949,0.2654,0.2949,32485.45,120227.88
1553904000,2019-03-30 00:00:00,BAT/USD,0.2955,0.2955,0.2653,0.2856,27112.99,98306.44
1553817600,2019-03-29 00:00:00,BAT/USD,0.2502,0.314,0.2502,0.2955,73246.32,251827.98
1553731200,2019-03-28 00:00:00,BAT/USD,0.2352,0.2638,0.226,0.2502,57586.72,232472.2
1553644800,2019-03-27 00:00:00,BAT/USD,0.221,0.239,0.215,0.2352,26366.29,117351.57
1553558400,2019-03-26 00:00:00,BAT/USD,0.2004,0.221,0.2004,0.221,30841.08,146926.97
1553472000,2019-03-25 00:00:00,BAT/USD,0.211,0.211,0.2004,0.2004,28734.07,138165.61
1553385600,2019-03-24 00:00:00,BAT/USD,0.2015,0.2232,0.2015,0.211,15212.54,71113.61
1553299200,2019-03-23 00:00:00,BAT/USD,0.1996,0.2023,0.1996,0.2015,9418.43,46779.72
1553212800,2019-03-22 00:00:00,BAT/USD,0.1942,0.2069,0.1942,0.1996,14777.64,74170.9
1553126400,2019-03-21 00:00:00,BAT/USD,0.1931,0.2011,0.19,0.1942,21348.79,109467.12
1553040000,2019-03-20 00:00:00,BAT/USD,0.1983,0.1993,0.1927,0.1931,6410.04,32730.71
1552953600,2019-03-19 00:00:00,BAT/USD,0.1985,0.1999,0.1944,0.1983,2665.82,13445.28
1552867200,2019-03-18 00:00:00,BAT/USD,0.1989,0.201,0.1923,0.1985,4250.51,21481.07
1552780800,2019-03-17 00:00:00,BAT/USD,0.2018,0.2018,0.1955,0.1989,1391.19,6990.11
1552694400,2019-03-16 00:00:00,BAT/USD,0.1959,0.2018,0.1959,0.2018,6822.78,34003.57
1552608000,2019-03-15 00:00:00,BAT/USD,0.1959,0.2066,0.1952,0.1959,23385.34,118634.22
1552521600,2019-03-14 00:00:00,BAT/USD,0.1961,0.2111,0.185,0.1952,10891.54,56719.68
1552435200,2019-03-13 00:00:00,BAT/USD,0.1961,0.202,0.1916,0.1961,5686.75,28568.14
1552348800,2019-03-12 00:00:00,BAT/USD,0.1971,0.1996,0.19,0.1971,1517.63,7809.53
1552262400,2019-03-11 00:00:00,BAT/USD,0.2,0.2158,0.1918,0.1993,24269.91,120706.16
1552176000,2019-03-10 00:00:00,BAT/USD,0.2121,0.22,0.199,0.2,20545.14,97596.22
1552089600,2019-03-09 00:00:00,BAT/USD,0.2017,0.2121,0.1957,0.2121,5982.14,29294.64
1552003200,2019-03-08 00:00:00,BAT/USD,0.1842,0.2121,0.1841,0.2017,33875.69,169479.99
1551916800,2019-03-07 00:00:00,BAT/USD,0.1742,0.188,0.1736,0.1842,779.57,4307.67
1551830400,2019-03-06 00:00:00,BAT/USD,0.1761,0.1839,0.173,0.1742,2766.12,15801.27
1551744000,2019-03-05 00:00:00,BAT/USD,0.178,0.18,0.1737,0.1761,2697.97,15248.77
1551657600,2019-03-04 00:00:00,BAT/USD,0.1757,0.1922,0.1639,0.1775,6042.88,34721.91
1551571200,2019-03-03 00:00:00,BAT/USD,0.1805,0.1964,0.1732,0.1757,5129.21,27008.08
1551484800,2019-03-02 00:00:00,BAT/USD,0.1674,0.1964,0.1674,0.1805,8079.25,43917.76
1551398400,2019-03-01 00:00:00,BAT/USD,0.1653,0.1771,0.158,0.1674,1942.95,11932.39
1551312000,2019-02-28 00:00:00,BAT/USD,0.155,0.18,0.1507,0.1653,3929.91,23094.48
1551225600,2019-02-27 00:00:00,BAT/USD,0.1681,0.175,0.1507,0.155,2606.41,16360.4
1551139200,2019-02-26 00:00:00,BAT/USD,0.15,0.1988,0.14,0.1678,76597.16,478600.75
1551052800,2019-02-25 00:00:00,BAT/USD,0.1364,0.15,0.1289,0.15,8750.13,62514.08
1550966400,2019-02-24 00:00:00,BAT/USD,0.143,0.1471,0.1289,0.1315,2885.56,20788.93
1550880000,2019-02-23 00:00:00,BAT/USD,0.1402,0.1485,0.1368,0.148,3160.83,21740.45
1550793600,2019-02-22 00:00:00,BAT/USD,0.1399,0.1402,0.137,0.1402,421.78,3070.0
1550707200,2019-02-21 00:00:00,BAT/USD,0.144,0.1485,0.1361,0.1399,852.34,5988.7
1550620800,2019-02-20 00:00:00,BAT/USD,0.1443,0.1485,0.1407,0.144,3413.24,23519.98
1550534400,2019-02-19 00:00:00,BAT/USD,0.1444,0.148,0.1377,0.1443,17489.97,121175.65
1550448000,2019-02-18 00:00:00,BAT/USD,0.1456,0.1499,0.1435,0.1444,14932.14,102468.2
1550361600,2019-02-17 00:00:00,BAT/USD,0.1311,0.1447,0.1305,0.1403,5781.09,41945.31
1550275200,2019-02-16 00:00:00,BAT/USD,0.127,0.1325,0.1269,0.1311,1085.23,8220.03
1550188800,2019-02-15 00:00:00,BAT/USD,0.127,0.1322,0.1265,0.127,4389.99,33649.99
1550102400,2019-02-14 00:00:00,BAT/USD,0.122,0.13,0.1218,0.1265,24716.78,194531.77
1550016000,2019-02-13 00:00:00,BAT/USD,0.1219,0.1225,0.1204,0.122,2947.98,24351.61
1549929600,2019-02-12 00:00:00,BAT/USD,0.122,0.122,0.12,0.1219,2786.78,22939.89
1549843200,2019-02-11 00:00:00,BAT/USD,0.1259,0.1265,0.122,0.122,7505.37,60623.41
1549756800,2019-02-10 00:00:00,BAT/USD,0.1207,0.1323,0.1207,0.1259,8044.04,64127.34
1549670400,2019-02-09 00:00:00,BAT/USD,0.1202,0.125,0.1191,0.1207,2289.47,18831.86
1549584000,2019-02-08 00:00:00,BAT/USD,0.12,0.1255,0.114,0.1202,13281.42,110623.01
1549497600,2019-02-07 00:00:00,BAT/USD,0.1183,0.1252,0.1139,0.1158,14340.06,119832.42
1549411200,2019-02-06 00:00:00,BAT/USD,0.1046,0.1355,0.1013,0.1185,8542.08,73988.32
1549324800,2019-02-05 00:00:00,BAT/USD,0.1112,0.1112,0.1065,0.109,4931.71,45445.54
1549238400,2019-02-04 00:00:00,BAT/USD,0.1129,0.1159,0.11,0.1112,11747.0,106334.29
1549152000,2019-02-03 00:00:00,BAT/USD,0.1159,0.1159,0.1108,0.1129,1517.54,13559.92
1549065600,2019-02-02 00:00:00,BAT/USD,0.1121,0.1171,0.1121,0.1159,547.4,4742.21
1548979200,2019-02-01 00:00:00,BAT/USD,0.1128,0.1163,0.1121,0.1121,425.93,3719.17
1548892800,2019-01-31 00:00:00,BAT/USD,0.1163,0.1168,0.1128,0.1128,327.73,2836.48
1548806400,2019-01-30 00:00:00,BAT/USD,0.1164,0.1192,0.1162,0.1163,2101.03,17816.7
1548720000,2019-01-29 00:00:00,BAT/USD,0.1148,0.1164,0.1114,0.1164,2541.79,22352.56
1548633600,2019-01-28 00:00:00,BAT/USD,0.1251,0.1251,0.1101,0.1148,102806.8,899529.73
1548547200,2019-01-27 00:00:00,BAT/USD,0.1273,0.1291,0.123,0.1251,2098.52,16857.78
1548460800,2019-01-26 00:00:00,BAT/USD,0.1288,0.1288,0.1266,0.1273,4016.81,31519.04
1548374400,2019-01-25 00:00:00,BAT/USD,0.125,0.1304,0.1239,0.1288,10780.98,83757.33
1548288000,2019-01-24 00:00:00,BAT/USD,0.1239,0.125,0.1239,0.125,825.83,6638.83
1548201600,2019-01-23 00:00:00,BAT/USD,0.1255,0.1265,0.1234,0.1239,2437.43,19526.64
1548115200,2019-01-22 00:00:00,BAT/USD,0.1216,0.1268,0.12,0.1255,8892.17,72338.49
1548028800,2019-01-21 00:00:00,BAT/USD,0.125,0.125,0.1206,0.1216,3945.33,32552.21
1547942400,2019-01-20 00:00:00,BAT/USD,0.13,0.1325,0.121,0.125,5013.51,39989.8
1547856000,2019-01-19 00:00:00,BAT/USD,0.1257,0.1349,0.1257,0.13,4330.13,33358.97
1547769600,2019-01-18 00:00:00,BAT/USD,0.1299,0.1349,0.1257,0.1257,11823.25,91517.56
1547683200,2019-01-17 00:00:00,BAT/USD,0.1241,0.1299,0.1241,0.1299,1858.38,14430.51
1547596800,2019-01-16 00:00:00,BAT/USD,0.128,0.128,0.1221,0.1241,3456.33,27258.35
1547510400,2019-01-15 00:00:00,BAT/USD,0.1221,0.1289,0.1221,0.1231,2515.0,20133.2
1547424000,2019-01-14 00:00:00,BAT/USD,0.1211,0.1281,0.1211,0.1281,7730.11,61675.73
1547337600,2019-01-13 00:00:00,BAT/USD,0.134,0.134,0.1211,0.1211,5360.05,41873.55
1547251200,2019-01-12 00:00:00,BAT/USD,0.1303,0.1357,0.1276,0.134,32279.5,247112.69
1547164800,2019-01-11 00:00:00,BAT/USD,0.1271,0.1333,0.1264,0.1303,33531.39,258739.7
1547078400,2019-01-10 00:00:00,BAT/USD,0.144,0.1499,0.1229,0.1271,36242.61,272142.9
1546992000,2019-01-09 00:00:00,BAT/USD,0.1427,0.1499,0.1419,0.144,13258.63,89390.88
1546905600,2019-01-08 00:00:00,BAT/USD,0.1402,0.145,0.1348,0.1427,4178.81,29992.35
1546819200,2019-01-07 00:00:00,BAT/USD,0.1465,0.1465,0.1402,0.1402,3514.61,24596.29
1546732800,2019-01-06 00:00:00,BAT/USD,0.1411,0.147,0.1376,0.1465,16797.17,115189.15
1546646400,2019-01-05 00:00:00,BAT/USD,0.1413,0.1499,0.1388,0.1411,7323.0,50752.42
1546560000,2019-01-04 00:00:00,BAT/USD,0.1355,0.144,0.135,0.1413,4052.83,28903.7
1546473600,2019-01-03 00:00:00,BAT/USD,0.1396,0.1396,0.1332,0.1355,10370.25,76122.53
1546387200,2019-01-02 00:00:00,BAT/USD,0.1346,0.1408,0.1346,0.1396,6128.24,44283.5
1546300800,2019-01-01 00:00:00,BAT/USD,0.1293,0.1361,0.1263,0.1346,5644.42,42524.34
1546214400,2018-12-31 00:00:00,BAT/USD,0.1426,0.1426,0.1293,0.1293,4707.84,34863.2
1546128000,2018-12-30 00:00:00,BAT/USD,0.1373,0.1426,0.1373,0.1426,3324.85,23525.5
1546041600,2018-12-29 00:00:00,BAT/USD,0.1426,0.1467,0.1373,0.1373,11031.09,77545.58
1545955200,2018-12-28 00:00:00,BAT/USD,0.13,0.1466,0.13,0.1426,6041.84,42743.21
1545868800,2018-12-27 00:00:00,BAT/USD,0.1439,0.1439,0.13,0.13,64375.67,474338.88
1545782400,2018-12-26 00:00:00,BAT/USD,0.1398,0.148,0.1398,0.1439,2882.03,19979.26
1545696000,2018-12-25 00:00:00,BAT/USD,0.153,0.153,0.135,0.1398,8744.27,60711.9
1545609600,2018-12-24 00:00:00,BAT/USD,0.15,0.1683,0.15,0.153,38116.11,241935.91
1545523200,2018-12-23 00:00:00,BAT/USD,0.1533,0.1587,0.15,0.15,4562.51,29161.49
1545436800,2018-12-22 00:00:00,BAT/USD,0.1424,0.155,0.1424,0.1533,4244.76,28135.67
1545350400,2018-12-21 00:00:00,BAT/USD,0.152,0.1539,0.1382,0.1424,70353.66,480618.88
1545264000,2018-12-20 00:00:00,BAT/USD,0.1387,0.152,0.1387,0.152,41365.71,280361.69
1545177600,2018-12-19 00:00:00,BAT/USD,0.1428,0.149,0.1383,0.1387,30388.11,209786.77
1545091200,2018-12-18 00:00:00,BAT/USD,0.1407,0.1443,0.1334,0.1428,6863.94,49966.0
1545004800,2018-12-17 00:00:00,BAT/USD,0.134,0.1465,0.1317,0.1407,71672.6,514710.83
1544918400,2018-12-16 00:00:00,BAT/USD,0.1236,0.1348,0.1236,0.134,1995.67,14929.36
1544832000,2018-12-15 00:00:00,BAT/USD,0.133,0.135,0.1236,0.1236,3542.7,27586.4
1544745600,2018-12-14 00:00:00,BAT/USD,0.1355,0.1361,0.1305,0.133,1021.52,7648.38
1544659200,2018-12-13 00:00:00,BAT/USD,0.1431,0.1431,0.135,0.1355,2924.25,20926.79
1544572800,2018-12-12 00:00:00,BAT/USD,0.1393,0.1449,0.1364,0.1431,18071.32,125831.62
1544486400,2018-12-11 00:00:00,BAT/USD,0.1405,0.1414,0.135,0.1393,5977.06,43151.04
1544400000,2018-12-10 00:00:00,BAT/USD,0.1405,0.1487,0.1374,0.1405,6302.36,44717.91
1544313600,2018-12-09 00:00:00,BAT/USD,0.1411,0.154,0.1392,0.1454,10918.79,75247.84
