https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume USD,Volume ETC
1699747200000,2023-11-12 00:00:00,ETC/USD,19.981,20.281,19.123,19.978,64203.66668546012,3213.71842454
1699660800000,2023-11-11 00:00:00,ETC/USD,20.725,20.725,19.592,20.127,114333.03695579624,5680.58016375
1699574400000,2023-11-10 00:00:00,ETC/USD,20.85,21.809,20.194,20.742,210049.80382677485,10126.78641533
1699488000000,2023-11-09 00:00:00,ETC/USD,18.325,20.682,17.841,20.657,751590.4261401708,36384.29714577
1699401600000,2023-11-08 00:00:00,ETC/USD,18.145,18.469,18.045,18.361,7323.76379778666,398.87608506
1699315200000,2023-11-07 00:00:00,ETC/USD,18.47,18.504,17.589,18.124,51006.362390665156,2814.29940359
1699228800000,2023-11-06 00:00:00,ETC/USD,18.017,18.921,17.658,18.55,35348.503272131005,1905.57969122
1699142400000,2023-11-05 00:00:00,ETC/USD,17.395,18.358,17.395,18.009,64405.09981191762,3576.27296418
1699056000000,2023-11-04 00:00:00,ETC/USD,17.27,17.609,17.13,17.527,12574.043759856751,717.40992525
1698969600000,2023-11-03 00:00:00,ETC/USD,17.186,17.288,16.757,17.28,19468.8138499776,1126.66746817
1698883200000,2023-11-02 00:00:00,ETC/USD,17.797,17.973,16.808,17.215,53414.94346636965,3102.81402651
1698796800000,2023-11-01 00:00:00,ETC/USD,17.575,18.004,17.02,17.783,166259.786470621,9349.36661253
1698710400000,2023-10-31 00:00:00,ETC/USD,16.843,17.77,16.463,17.414,107721.95249008974,6185.93961698
1698624000000,2023-10-30 00:00:00,ETC/USD,16.66,16.926,16.298,16.796,44289.02011868048,2636.87902588
1698537600000,2023-10-29 00:00:00,ETC/USD,16.251,16.73,16.015,16.68,47376.97091721,2840.34597825
1698451200000,2023-10-28 00:00:00,ETC/USD,16.084,16.421,16.061,16.248,26088.829971027604,1605.66407995
1698364800000,2023-10-27 00:00:00,ETC/USD,16.54,16.582,15.77,16.087,23724.756567664306,1474.77817913
1698278400000,2023-10-26 00:00:00,ETC/USD,16.414,17.164,15.857,16.579,123876.35975553124,7471.88369356
1698192000000,2023-10-25 00:00:00,ETC/USD,16.485,16.764,16.22,16.384,54864.04890345472,3348.63579733
1698105600000,2023-10-24 00:00:00,ETC/USD,16.655,17.299,16.027,16.502,129413.08631345908,7842.26677454
1698019200000,2023-10-23 00:00:00,ETC/USD,15.838,16.747,15.696,16.617,268186.91332947783,16139.3099434
1697932800000,2023-10-22 00:00:00,ETC/USD,15.75,15.89,15.317,15.881,30362.318711726242,1911.86441104
1697846400000,2023-10-21 00:00:00,ETC/USD,15.439,15.84,15.234,15.707,20829.48385133841,1326.12744963
1697760000000,2023-10-20 00:00:00,ETC/USD,14.831,15.504,14.77,15.305,17274.589512281753,1128.68928535
1697673600000,2023-10-19 00:00:00,ETC/USD,14.837,14.86,14.643,14.812,20068.94422885884,1354.91116857
1697587200000,2023-10-18 00:00:00,ETC/USD,14.941,15.044,14.794,14.809,23079.786758123326,1558.49731637
1697500800000,2023-10-17 00:00:00,ETC/USD,15.258,15.261,14.735,14.966,17455.16278915892,1166.32118062
1697414400000,2023-10-16 00:00:00,ETC/USD,14.939,15.883,14.939,15.25,56333.693601495,3694.01269518
1697328000000,2023-10-15 00:00:00,ETC/USD,14.997,15.085,14.88,14.939,10193.55403615209,682.34513931
1697241600000,2023-10-14 00:00:00,ETC/USD,14.868,15.033,14.836,15.018,7177.50535986198,477.92684511
1697155200000,2023-10-13 00:00:00,ETC/USD,14.792,14.991,14.712,14.868,2697.7334794981202,181.44562009
1697068800000,2023-10-12 00:00:00,ETC/USD,14.918,15.089,14.618,14.774,48869.955191214,3307.835061
1696982400000,2023-10-11 00:00:00,ETC/USD,14.948,14.965,14.561,14.929,15147.4230549526,1014.6307894
1696896000000,2023-10-10 00:00:00,ETC/USD,15.056,15.159,14.817,14.964,12239.590406626201,817.93573955
1696809600000,2023-10-09 00:00:00,ETC/USD,15.486,15.504,14.436,15.048,253450.50612163128,16842.80343711
1696723200000,2023-10-08 00:00:00,ETC/USD,15.648,15.704,15.359,15.521,9552.91001500231,615.48289511
1696636800000,2023-10-07 00:00:00,ETC/USD,15.743,15.769,15.535,15.659,4261.95138729808,272.17264112
1696550400000,2023-10-06 00:00:00,ETC/USD,15.438,15.851,15.394,15.727,7238.02265371788,460.22907444
1696464000000,2023-10-05 00:00:00,ETC/USD,15.635,15.799,15.377,15.451,118078.02883396998,7642.09622898
1696377600000,2023-10-04 00:00:00,ETC/USD,15.68,15.719,15.118,15.666,34850.21500690548,2224.57647178
1696291200000,2023-10-03 00:00:00,ETC/USD,16.145,16.684,15.643,15.687,20971.78817360004,1336.88966492
1696204800000,2023-10-02 00:00:00,ETC/USD,16.713,16.924,15.795,16.204,32363.67019640344,1997.26426786
1696118400000,2023-10-01 00:00:00,ETC/USD,16.345,16.827,16.238,16.694,22497.8830928737,1347.66281855
1696032000000,2023-09-30 00:00:00,ETC/USD,15.888,16.83,15.818,16.366,46026.2119439983,2812.30673005
1695945600000,2023-09-29 00:00:00,ETC/USD,15.84,16.047,15.668,15.882,137953.9370869561,8686.18165766
1695859200000,2023-09-28 00:00:00,ETC/USD,15.356,15.957,15.356,15.821,8390.55686198977,530.34301637
1695772800000,2023-09-27 00:00:00,ETC/USD,15.11,15.765,15.066,15.371,50331.477110198706,3274.44389501
1695686400000,2023-09-26 00:00:00,ETC/USD,15.219,15.294,14.911,15.122,34043.211991531796,2251.2374019
1695600000000,2023-09-25 00:00:00,ETC/USD,15.118,15.37,15.008,15.228,8720.60695890912,572.66922504
1695513600000,2023-09-24 00:00:00,ETC/USD,15.254,15.413,14.954,15.095,13154.368043405851,871.43875743
1695427200000,2023-09-23 00:00:00,ETC/USD,15.222,15.316,15.153,15.276,2768.8413716230802,181.25434483
1695340800000,2023-09-22 00:00:00,ETC/USD,15.238,15.342,15.102,15.195,10283.78982523785,676.78774763
1695254400000,2023-09-21 00:00:00,ETC/USD,15.564,15.63,15.073,15.22,24567.895307171802,1614.18497419
1695168000000,2023-09-20 00:00:00,ETC/USD,15.746,15.797,15.418,15.605,5381.72124793355,344.87159551
1695081600000,2023-09-19 00:00:00,ETC/USD,15.663,15.943,15.639,15.772,33656.87869909276,2133.96390433
1694995200000,2023-09-18 00:00:00,ETC/USD,15.42,16.03,15.311,15.698,23197.37699067532,1477.72818134
1694908800000,2023-09-17 00:00:00,ETC/USD,15.657,15.678,15.243,15.407,13216.24655796025,857.80791575
1694822400000,2023-09-16 00:00:00,ETC/USD,15.724,15.972,15.488,15.659,6965.41236895917,444.81846663
1694736000000,2023-09-15 00:00:00,ETC/USD,15.292,15.866,15.225,15.699,165037.21119087635,10512.59387164
1694649600000,2023-09-14 00:00:00,ETC/USD,15.167,15.391,15.022,15.259,34066.904049453165,2232.57776063
1694563200000,2023-09-13 00:00:00,ETC/USD,14.93,15.224,14.884,15.15,7482.128763507,493.86988538
1694476800000,2023-09-12 00:00:00,ETC/USD,14.72,15.253,14.72,14.981,7033.73672604443,469.51049503
1694390400000,2023-09-11 00:00:00,ETC/USD,15.116,15.154,14.455,14.73,15541.494835301102,1055.09129907
1694304000000,2023-09-10 00:00:00,ETC/USD,15.385,15.387,14.515,15.117,156994.3478782393,10385.28463837
1694217600000,2023-09-09 00:00:00,ETC/USD,15.424,15.499,15.369,15.403,2062.0544215755,133.8735585
1694131200000,2023-09-08 00:00:00,ETC/USD,15.546,15.646,15.189,15.434,17096.27923779078,1107.70242567
1694044800000,2023-09-07 00:00:00,ETC/USD,15.482,15.71,15.345,15.578,10648.5689750537,683.56457665
1693958400000,2023-09-06 00:00:00,ETC/USD,15.412,15.67,15.14,15.493,40958.919670051175,2643.70487769
1693872000000,2023-09-05 00:00:00,ETC/USD,15.358,15.445,15.113,15.395,24758.566759549998,1608.22129
1693785600000,2023-09-04 00:00:00,ETC/USD,15.392,15.51,15.13,15.37,16239.564127012998,1056.5754149
1693699200000,2023-09-03 00:00:00,ETC/USD,15.445,15.534,15.219,15.402,1748.77983548682,113.54238641
1693612800000,2023-09-02 00:00:00,ETC/USD,15.406,15.527,15.303,15.46,5834.2771873496,377.37886076
1693526400000,2023-09-01 00:00:00,ETC/USD,15.546,15.654,15.222,15.392,17238.699936694076,1119.97790649
1693440000000,2023-08-31 00:00:00,ETC/USD,15.996,16.205,15.243,15.521,33123.03740122873,2134.07882232
1693353600000,2023-08-30 00:00:00,ETC/USD,16.904,16.91,16.008,16.045,19760.718220817253,1231.58106705
1693267200000,2023-08-29 00:00:00,ETC/USD,15.934,17.189,15.584,16.887,163527.55616772862,9683.63570603
1693180800000,2023-08-28 00:00:00,ETC/USD,16.02,16.02,15.611,15.919,23664.0169008268,1486.5265972
1693094400000,2023-08-27 00:00:00,ETC/USD,15.87,16.076,15.755,16.017,13345.71338336127,833.22178831
1693008000000,2023-08-26 00:00:00,ETC/USD,15.991,16.103,15.763,15.888,15516.4647419688,976.61535385
1692921600000,2023-08-25 00:00:00,ETC/USD,16.001,16.118,15.751,16.011,13023.743540799689,813.42474179
1692835200000,2023-08-24 00:00:00,ETC/USD,16.21,16.259,15.827,16.12,3683.5806137156,228.50996363
1692748800000,2023-08-23 00:00:00,ETC/USD,15.52,16.258,15.52,16.196,103523.57546718964,6391.92241709
1692662400000,2023-08-22 00:00:00,ETC/USD,15.783,15.842,14.886,15.481,97227.1523012791,6280.41808031
1692576000000,2023-08-21 00:00:00,ETC/USD,15.593,15.927,15.345,15.809,35265.80818060292,2230.74249988
1692489600000,2023-08-20 00:00:00,ETC/USD,15.588,15.638,15.365,15.572,1703.76914985988,109.41235229
1692403200000,2023-08-19 00:00:00,ETC/USD,15.437,15.748,15.318,15.556,18271.5544276082,1174.56636845
1692316800000,2023-08-18 00:00:00,ETC/USD,14.961,15.881,14.96,15.385,19471.19171423905,1265.59582153
1692230400000,2023-08-17 00:00:00,ETC/USD,16.261,16.385,13.351,14.939,213964.40856973425,14322.53889616
1692144000000,2023-08-16 00:00:00,ETC/USD,16.72,16.749,15.737,16.274,52617.95341160869,3233.25263682
1692057600000,2023-08-15 00:00:00,ETC/USD,17.521,17.525,15.931,16.686,48373.65122809158,2899.05616853
1691971200000,2023-08-14 00:00:00,ETC/USD,17.512,17.627,17.375,17.515,26403.476889409703,1507.47798398
1691884800000,2023-08-13 00:00:00,ETC/USD,17.728,17.882,17.425,17.53,42017.4518036368,2396.88829456
1691798400000,2023-08-12 00:00:00,ETC/USD,17.66,17.757,17.6,17.755,3390.6594524128996,190.96927358
1691712000000,2023-08-11 00:00:00,ETC/USD,17.738,17.743,17.511,17.633,8695.715960161999,493.150114
1691625600000,2023-08-10 00:00:00,ETC/USD,17.871,17.876,17.618,17.715,10630.629939612149,600.09200901
1691539200000,2023-08-09 00:00:00,ETC/USD,17.935,18.077,17.678,17.876,6027.88186611196,337.20529571
1691452800000,2023-08-08 00:00:00,ETC/USD,17.717,18.155,17.599,17.97,51616.282803507595,2872.35853108
1691366400000,2023-08-07 00:00:00,ETC/USD,17.872,18.008,17.195,17.717,46372.955503365956,2617.42707588
1691280000000,2023-08-06 00:00:00,ETC/USD,17.922,18.001,17.821,17.837,14760.11435515853,827.49982369
1691193600000,2023-08-05 00:00:00,ETC/USD,17.92,17.95,17.733,17.948,17997.377307803043,1002.75113148
1691107200000,2023-08-04 00:00:00,ETC/USD,17.925,18.117,17.7,17.97,7889.286843762599,439.02542258
1691020800000,2023-08-03 00:00:00,ETC/USD,18.057,18.179,17.835,17.975,11380.7249022235,633.1418582599999
1690934400000,2023-08-02 00:00:00,ETC/USD,18.568,18.581,17.757,18.074,13739.781921113501,760.19596775
1690848000000,2023-08-01 00:00:00,ETC/USD,18.486,18.568,17.791,18.565,46771.3952598354,2519.33182116
1690761600000,2023-07-31 00:00:00,ETC/USD,18.859,19.037,18.354,18.538,26108.87332382602,1408.39752529
1690675200000,2023-07-30 00:00:00,ETC/USD,18.59,19.135,18.217,18.876,79135.64516236236,4192.39484861
1690588800000,2023-07-29 00:00:00,ETC/USD,18.443,18.643,18.422,18.63,6638.9603498711995,356.35858024
1690502400000,2023-07-28 00:00:00,ETC/USD,18.436,18.818,18.406,18.478,25513.455977687285,1380.74769876
1690416000000,2023-07-27 00:00:00,ETC/USD,18.299,18.424,18.021,18.392,14255.55282804136,775.09530383
1690329600000,2023-07-26 00:00:00,ETC/USD,18.134,18.497,17.927,18.314,12338.501930891362,673.71966424
1690243200000,2023-07-25 00:00:00,ETC/USD,18.188,18.198,17.947,18.1,7499.250167608,414.32321368
1690156800000,2023-07-24 00:00:00,ETC/USD,18.687,18.785,17.713,18.127,175849.62470277597,9700.97780674
1690070400000,2023-07-23 00:00:00,ETC/USD,18.453,18.901,18.428,18.728,12987.90741794528,693.50210476
1689984000000,2023-07-22 00:00:00,ETC/USD,18.77,18.892,18.259,18.504,38402.733061881365,2075.37467909
1689897600000,2023-07-21 00:00:00,ETC/USD,18.703,18.936,18.607,18.752,8197.764746602239,437.16748862
1689811200000,2023-07-20 00:00:00,ETC/USD,18.804,19.194,18.518,18.686,23808.42294904032,1274.13159312
1689724800000,2023-07-19 00:00:00,ETC/USD,18.729,19.097,18.718,18.806,10080.19098832552,536.00930492
1689638400000,2023-07-18 00:00:00,ETC/USD,19.115,19.202,18.51,18.781,14509.65277663538,772.57083098
1689552000000,2023-07-17 00:00:00,ETC/USD,18.803,19.218,18.596,19.096,23930.43997640296,1253.16505951
1689465600000,2023-07-16 00:00:00,ETC/USD,19.323,19.424,18.688,18.792,67314.36528631585,3582.07563252
1689379200000,2023-07-15 00:00:00,ETC/USD,19.028,19.727,18.957,19.273,35774.59015554931,1856.20246747
1689292800000,2023-07-14 00:00:00,ETC/USD,20.203,20.361,18.377,19.066,196047.2427611754,10282.5575769
1689206400000,2023-07-13 00:00:00,ETC/USD,18.788,20.261,18.604,20.203,157953.91163742778,7818.33943659
1689120000000,2023-07-12 00:00:00,ETC/USD,18.944,19.301,18.5,18.866,50775.526281581726,2691.3774134200003
1689033600000,2023-07-11 00:00:00,ETC/USD,18.986,19.061,18.62,18.905,351291.86616851925,18581.95536464
1688947200000,2023-07-10 00:00:00,ETC/USD,18.667,19.325,18.009,18.986,88596.10991551891,4666.39154722
1688860800000,2023-07-09 00:00:00,ETC/USD,19.015,19.173,18.542,18.61,13444.733929474698,722.44674527
1688774400000,2023-07-08 00:00:00,ETC/USD,19.231,19.361,18.683,19.025,37232.11128614125,1957.00979165
1688688000000,2023-07-07 00:00:00,ETC/USD,18.795,19.265,18.501,19.202,19617.04562320802,1021.61470801
1688601600000,2023-07-06 00:00:00,ETC/USD,19.373,20.094,18.603,18.766,114033.26275921821,6076.58865817
1688515200000,2023-07-05 00:00:00,ETC/USD,19.6,19.711,18.624,19.369,62072.05300796885,3204.71129165
1688428800000,2023-07-04 00:00:00,ETC/USD,20.072,20.501,19.23,19.488,89178.74058649248,4576.08480021
1688342400000,2023-07-03 00:00:00,ETC/USD,20.336,20.773,19.841,20.058,31581.26358778602,1574.49713769
1688256000000,2023-07-02 00:00:00,ETC/USD,20.77,20.77,19.654,20.421,71281.71183577014,3490.60828734
1688169600000,2023-07-01 00:00:00,ETC/USD,21.13,23.305,20.56,20.957,126589.66782625664,6040.44795659
1688083200000,2023-06-30 00:00:00,ETC/USD,18.024,21.219,18.001,21.219,550897.7845273704,25962.47629612
1687996800000,2023-06-29 00:00:00,ETC/USD,17.487,18.589,17.487,18.056,25069.51874311464,1388.43147669
1687910400000,2023-06-28 00:00:00,ETC/USD,18.696,18.697,17.008,17.535,118752.75208190625,6772.32689375
1687824000000,2023-06-27 00:00:00,ETC/USD,18.509,18.919,18.301,18.727,37644.44861180159,2010.16973417
1687737600000,2023-06-26 00:00:00,ETC/USD,18.365,19.491,17.715,18.637,94931.90411364306,5093.73311765
1687651200000,2023-06-25 00:00:00,ETC/USD,19.48,19.598,18.084,18.391,63382.965566692954,3446.41213456
1687564800000,2023-06-24 00:00:00,ETC/USD,18.956,19.748,17.954,19.332,168431.9017117536,8712.5957848
1687478400000,2023-06-23 00:00:00,ETC/USD,16.673,19.222,16.673,18.836,293059.4806663559,15558.47741911
1687392000000,2023-06-22 00:00:00,ETC/USD,16.802,17.54,16.458,16.659,64645.551285947906,3880.51811549
1687305600000,2023-06-21 00:00:00,ETC/USD,15.77,16.992,15.77,16.779,154480.97188215447,9206.80445093
1687219200000,2023-06-20 00:00:00,ETC/USD,15.404,15.821,15.011,15.815,41064.6526077752,2596.56355408
1687132800000,2023-06-19 00:00:00,ETC/USD,15.26,15.406,15.08,15.365,21868.15778570815,1423.24489331
1687046400000,2023-06-18 00:00:00,ETC/USD,15.337,15.581,14.997,15.232,43676.837122060795,2867.4394119
1686960000000,2023-06-17 00:00:00,ETC/USD,15.209,15.624,15.147,15.317,56680.542535550405,3700.49895773
1686873600000,2023-06-16 00:00:00,ETC/USD,15.072,15.335,14.711,15.245,22237.936916032348,1458.70363503
1686787200000,2023-06-15 00:00:00,ETC/USD,14.736,15.174,14.664,15.066,17193.21696784908,1141.19321438
1686700800000,2023-06-14 00:00:00,ETC/USD,15.253,15.384,14.339,14.757,24224.98531026108,1641.59282444
1686614400000,2023-06-13 00:00:00,ETC/USD,15.13,15.573,15.015,15.261,46613.46481539746,3054.41745727
1686528000000,2023-06-12 00:00:00,ETC/USD,15.079,15.266,14.74,15.175,41037.09468484325,2704.25665139
1686441600000,2023-06-11 00:00:00,ETC/USD,15.093,15.406,14.857,15.114,67185.1418351157,4445.22574005
1686355200000,2023-06-10 00:00:00,ETC/USD,16.911,16.968,12.697,15.082,519278.406983012,34430.34126661
1686268800000,2023-06-09 00:00:00,ETC/USD,16.995,17.198,16.781,16.971,11346.38612728785,668.57498835
1686182400000,2023-06-08 00:00:00,ETC/USD,16.906,17.1,16.786,17.01,19543.252058127,1148.9272227
1686096000000,2023-06-07 00:00:00,ETC/USD,17.595,17.602,16.805,16.931,13107.53458979411,774.17368081
1686009600000,2023-06-06 00:00:00,ETC/USD,17.025,17.692,16.895,17.599,187136.0361538664,10633.3334936
1685923200000,2023-06-05 00:00:00,ETC/USD,18.201,18.24,16.615,17.022,86958.30293864291,5108.58318286
1685836800000,2023-06-04 00:00:00,ETC/USD,18.161,18.404,18.105,18.214,18867.47857559488,1035.87781792
1685750400000,2023-06-03 00:00:00,ETC/USD,18.162,18.324,18.026,18.149,15864.58895388303,874.13019747
1685664000000,2023-06-02 00:00:00,ETC/USD,17.792,18.204,17.661,18.141,16158.60883249848,890.72315928
1685577600000,2023-06-01 00:00:00,ETC/USD,18.051,18.079,17.695,17.839,37616.467066038706,2108.66455889
1685491200000,2023-05-31 00:00:00,ETC/USD,18.264,18.343,17.834,18.002,13789.302119500559,765.98723028
1685404800000,2023-05-30 00:00:00,ETC/USD,18.377,18.491,18.185,18.286,13856.173832361901,757.74766665
1685318400000,2023-05-29 00:00:00,ETC/USD,18.577,18.627,18.234,18.371,58671.423920472385,3193.69788909
1685232000000,2023-05-28 00:00:00,ETC/USD,18.169,18.679,18.169,18.561,58927.09955269194,3174.78042954
1685145600000,2023-05-27 00:00:00,ETC/USD,18.021,18.223,17.863,18.192,7438.5466810824,408.89108845
1685059200000,2023-05-26 00:00:00,ETC/USD,17.707,18.3,17.653,18.035,33242.9985111464,1843.24915504
1684972800000,2023-05-25 00:00:00,ETC/USD,17.832,17.848,17.347,17.733,7627.3022212531805,430.11911246
1684886400000,2023-05-24 00:00:00,ETC/USD,18.4,18.4,17.592,17.799,40775.64846786015,2290.89546985
1684800000000,2023-05-23 00:00:00,ETC/USD,18.265,18.591,18.191,18.369,5538.25226652165,301.49993285
1684713600000,2023-05-22 00:00:00,ETC/USD,17.927,18.498,17.76,18.261,16133.034241535759,883.46937416
1684627200000,2023-05-21 00:00:00,ETC/USD,18.328,18.406,17.833,17.957,30355.34422131076,1690.44630068
1684540800000,2023-05-20 00:00:00,ETC/USD,18.33,18.451,18.182,18.346,19123.59186992724,1042.38481794
1684454400000,2023-05-19 00:00:00,ETC/USD,18.364,18.466,18.247,18.347,6520.075287770241,355.37555392
1684368000000,2023-05-18 00:00:00,ETC/USD,18.549,18.756,17.919,18.362,29157.900066935195,1587.9479396
1684281600000,2023-05-17 00:00:00,ETC/USD,18.265,18.7,18.219,18.583,36993.330653421894,1990.7082093
1684195200000,2023-05-16 00:00:00,ETC/USD,18.322,18.373,18.066,18.288,16549.22957256432,904.92287689
1684108800000,2023-05-15 00:00:00,ETC/USD,18.13,18.479,17.862,18.314,22285.62011729144,1216.86251596
1684022400000,2023-05-14 00:00:00,ETC/USD,18.122,18.412,17.97,18.112,26954.889479319037,1488.23373892
1683936000000,2023-05-13 00:00:00,ETC/USD,18.167,18.292,18.026,18.114,9164.74144018368,505.94796512
1683849600000,2023-05-12 00:00:00,ETC/USD,18.094,18.315,17.59,18.211,29960.422260787094,1645.1827061
1683763200000,2023-05-11 00:00:00,ETC/USD,18.839,18.943,17.739,18.155,69065.05648896396,3804.18928609
1683676800000,2023-05-10 00:00:00,ETC/USD,18.76,19.292,17.855,18.892,61578.92732884252,3259.52399581
1683590400000,2023-05-09 00:00:00,ETC/USD,18.289,19.247,18.079,18.756,79290.1949678586,4227.45761185
1683504000000,2023-05-08 00:00:00,ETC/USD,18.674,18.829,17.395,18.31,67978.4156642899,3712.63875829
1683417600000,2023-05-07 00:00:00,ETC/USD,18.994,19.117,18.693,18.782,35230.5550783423,1875.76163765
1683331200000,2023-05-06 00:00:00,ETC/USD,19.627,19.792,18.647,18.978,110928.63754407846,5845.11737507
1683244800000,2023-05-05 00:00:00,ETC/USD,19.308,19.735,19.024,19.637,47558.569447894966,2421.88569781
1683158400000,2023-05-04 00:00:00,ETC/USD,19.577,19.6,19.145,19.304,18887.866842102878,978.44316422
1683072000000,2023-05-03 00:00:00,ETC/USD,19.232,19.774,18.819,19.556,47865.444103647926,2447.60912782
1682985600000,2023-05-02 00:00:00,ETC/USD,19.206,19.361,18.918,19.269,8188.92268543935,424.97912115
1682899200000,2023-05-01 00:00:00,ETC/USD,19.425,19.539,18.881,19.216,29462.699315377602,1533.2378911
1682812800000,2023-04-30 00:00:00,ETC/USD,19.83,20.015,19.315,19.379,58630.629564603274,3025.47239613
1682726400000,2023-04-29 00:00:00,ETC/USD,19.778,19.997,19.632,19.795,14698.4875616561,742.53536558
1682640000000,2023-04-28 00:00:00,ETC/USD,19.838,19.88,19.409,19.779,27742.700872629,1402.634151
1682553600000,2023-04-27 00:00:00,ETC/USD,19.29,19.993,19.29,19.794,66313.87250200062,3350.20069223
1682467200000,2023-04-26 00:00:00,ETC/USD,19.762,20.397,18.483,19.323,162393.978898343,8404.18045326
1682380800000,2023-04-25 00:00:00,ETC/USD,19.432,20.014,19.105,19.804,63525.93739644115,3207.73264979
1682294400000,2023-04-24 00:00:00,ETC/USD,19.723,20.05,19.106,19.417,42168.29510835091,2171.72040523
